bucket,topic,year,count
sci_psych,Myers-Briggs Type Indicator,2010,31076
sci_psych,Myers-Briggs Type Indicator,2011,34385
sci_psych,Myers-Briggs Type Indicator,2012,37004
sci_psych,Myers-Briggs Type Indicator,2013,39604
sci_psych,Myers-Briggs Type Indicator,2014,41765
sci_psych,Myers-Briggs Type Indicator,2015,43071
sci_psych,Myers-Briggs Type Indicator,2016,46255
sci_psych,Myers-Briggs Type Indicator,2017,49266
sci_psych,Myers-Briggs Type Indicator,2018,55954
sci_psych,Myers-Briggs Type Indicator,2019,59975
sci_psych,Myers-Briggs Type Indicator,2020,68474
sci_psych,Myers-Briggs Type Indicator,2021,69001
sci_psych,Myers-Briggs Type Indicator,2022,70552
sci_psych,Myers-Briggs Type Indicator,2023,77093
sci_psych,Myers-Briggs Type Indicator,2024,78733
sci_psych,Myers-Briggs Type Indicator,2025,82912
sci_psych,Operant conditioning,2000,1155
sci_psych,Operant conditioning,2001,1116
sci_psych,Operant conditioning,2002,1164
sci_psych,Operant conditioning,2003,1155
sci_psych,Operant conditioning,2004,1425
sci_psych,Operant conditioning,2005,1444
sci_psych,Operant conditioning,2006,1494
sci_psych,Operant conditioning,2007,1702
sci_psych,Operant conditioning,2008,1619
sci_psych,Operant conditioning,2009,1803
sci_psych,Operant conditioning,2010,2205
sci_psych,Operant conditioning,2011,2452
sci_psych,Operant conditioning,2012,2359
sci_psych,Operant conditioning,2013,2689
sci_psych,Operant conditioning,2014,2464
sci_psych,Operant conditioning,2015,2437
sci_psych,Operant conditioning,2016,2544
sci_psych,Operant conditioning,2017,2620
sci_psych,Operant conditioning,2018,2734
sci_psych,Operant conditioning,2019,3047
sci_psych,Operant conditioning,2020,4018
sci_psych,Operant conditioning,2021,3236
sci_psych,Operant conditioning,2022,2854
sci_psych,Operant conditioning,2023,3106
sci_psych,Operant conditioning,2024,3395
sci_psych,Operant conditioning,2025,3336
sci_math,Game theory,2000,25247
sci_math,Game theory,2001,25925
sci_math,Game theory,2002,25943
sci_math,Game theory,2003,27414
sci_math,Game theory,2004,28329
sci_math,Game theory,2005,30454
sci_math,Game theory,2006,32312
sci_math,Game theory,2007,35436
sci_math,Game theory,2008,39831
sci_math,Game theory,2009,46948
sci_math,Game theory,2010,47575
sci_math,Game theory,2011,48637
sci_math,Game theory,2012,52567
sci_math,Game theory,2013,57305
sci_math,Game theory,2014,60378
sci_math,Game theory,2015,60684
sci_math,Game theory,2016,65306
sci_math,Game theory,2017,73654
sci_math,Game theory,2018,76181
sci_math,Game theory,2019,82879
sci_math,Game theory,2020,87300
sci_math,Game theory,2021,86881
sci_math,Game theory,2022,88539
sci_math,Game theory,2023,94109
sci_math,Game theory,2024,105047
sci_math,Game theory,2025,108307
sci_math,Riemann hypothesis,2000,1293
sci_math,Riemann hypothesis,2001,1395
sci_math,Riemann hypothesis,2002,1414
sci_math,Riemann hypothesis,2003,1460
sci_math,Riemann hypothesis,2004,1580
sci_math,Riemann hypothesis,2005,1629
sci_math,Riemann hypothesis,2006,1778
sci_math,Riemann hypothesis,2007,1818
sci_math,Riemann hypothesis,2008,2165
sci_math,Riemann hypothesis,2009,2280
sci_math,Riemann hypothesis,2010,2236
sci_math,Riemann hypothesis,2011,2333
sci_math,Riemann hypothesis,2012,2371
sci_math,Riemann hypothesis,2013,2541
sci_math,Riemann hypothesis,2014,2732
sci_math,Riemann hypothesis,2015,2673
sci_math,Riemann hypothesis,2016,2932
sci_math,Riemann hypothesis,2017,3024
sci_math,Riemann hypothesis,2018,3226
sci_math,Riemann hypothesis,2019,3404
sci_math,Riemann hypothesis,2020,3960
sci_math,Riemann hypothesis,2021,4121
sci_math,Riemann hypothesis,2022,4224
sci_math,Riemann hypothesis,2023,4264
sci_math,Riemann hypothesis,2024,4266
sci_math,Riemann hypothesis,2025,4697
sci_math,Set theory,2000,27153
sci_math,Set theory,2001,27459
sci_math,Set theory,2002,27103
sci_math,Set theory,2003,29519
sci_math,Set theory,2004,30896
sci_math,Set theory,2005,32859
sci_math,Set theory,2006,35667
sci_math,Set theory,2007,37295
sci_math,Set theory,2008,41908
sci_math,Set theory,2009,47969
sci_math,Set theory,2010,49455
sci_math,Set theory,2011,49689
sci_math,Set theory,2012,53332
sci_math,Set theory,2013,58163
sci_math,Set theory,2014,61508
sci_math,Set theory,2015,61939
sci_math,Set theory,2016,65926
sci_math,Set theory,2017,73810
sci_math,Set theory,2018,76601
sci_math,Set theory,2019,80720
sci_math,Set theory,2020,84819
sci_math,Set theory,2021,84128
sci_math,Set theory,2022,84637
sci_math,Set theory,2023,89346
sci_math,Set theory,2024,98586
sci_math,Set theory,2025,100103
sci_math,Calculus,2000,620
sci_math,Calculus,2001,699
sci_math,Calculus,2002,702
sci_math,Calculus,2003,623
sci_math,Calculus,2004,691
sci_math,Calculus,2005,741
sci_math,Calculus,2006,870
sci_math,Calculus,2007,767
sci_math,Calculus,2008,849
sci_math,Calculus,2009,1149
sci_math,Calculus,2010,970
sci_math,Calculus,2011,1221
sci_math,Calculus,2012,1332
sci_math,Calculus,2013,1377
sci_math,Calculus,2014,1446
sci_math,Calculus,2015,1559
sci_math,Calculus,2016,1576
sci_math,Calculus,2017,1647
sci_math,Calculus,2018,1769
sci_math,Calculus,2019,1919
sci_math,Calculus,2020,1950
sci_math,Calculus,2021,1948
sci_math,Calculus,2022,2233
sci_math,Calculus,2023,2323
sci_math,Calculus,2024,2280
sci_math,Calculus,2025,2523
sci_math,Linear algebra,2000,8517
sci_math,Linear algebra,2001,8981
sci_math,Linear algebra,2002,8736
sci_math,Linear algebra,2003,9510
sci_math,Linear algebra,2004,9984
sci_math,Linear algebra,2005,10336
sci_math,Linear algebra,2006,12001
sci_math,Linear algebra,2007,12261
sci_math,Linear algebra,2008,13122
sci_math,Linear algebra,2009,14664
sci_math,Linear algebra,2010,14449
sci_math,Linear algebra,2011,16465
sci_math,Linear algebra,2012,16973
sci_math,Linear algebra,2013,18581
sci_math,Linear algebra,2014,18524
sci_math,Linear algebra,2015,18879
sci_math,Linear algebra,2016,19462
sci_math,Linear algebra,2017,20265
sci_math,Linear algebra,2018,21386
sci_math,Linear algebra,2019,22786
sci_math,Linear algebra,2020,23110
sci_math,Linear algebra,2021,24310
sci_math,Linear algebra,2022,24536
sci_math,Linear algebra,2023,24958
sci_math,Linear algebra,2024,26102
sci_math,Linear algebra,2025,26812
sci_math,Bayesian inference,2000,1596
sci_math,Bayesian inference,2001,1780
sci_math,Bayesian inference,2002,1954
sci_math,Bayesian inference,2003,2098
sci_math,Bayesian inference,2004,2522
sci_math,Bayesian inference,2005,2808
sci_math,Bayesian inference,2006,3479
sci_math,Bayesian inference,2007,4003
sci_math,Bayesian inference,2008,4184
sci_math,Bayesian inference,2009,5155
sci_math,Bayesian inference,2010,5378
sci_math,Bayesian inference,2011,5547
sci_math,Bayesian inference,2012,6243
sci_math,Bayesian inference,2013,6378
sci_math,Bayesian inference,2014,6987
sci_math,Bayesian inference,2015,7009
sci_math,Bayesian inference,2016,7599
sci_math,Bayesian inference,2017,8191
sci_math,Bayesian inference,2018,9347
sci_math,Bayesian inference,2019,10588
sci_math,Bayesian inference,2020,11619
sci_math,Bayesian inference,2021,13137
sci_math,Bayesian inference,2022,14387
sci_math,Bayesian inference,2023,14952
sci_math,Bayesian inference,2024,16789
sci_math,Bayesian inference,2025,21178
sci_earth,Climate change,2000,11421
sci_earth,Climate change,2001,11970
sci_earth,Climate change,2002,12484
sci_earth,Climate change,2003,13423
sci_earth,Climate change,2004,14310
sci_earth,Climate change,2005,15556
sci_earth,Climate change,2006,16693
sci_earth,Climate change,2007,19586
sci_earth,Climate change,2008,21683
sci_earth,Climate change,2009,26026
sci_earth,Climate change,2010,27919
sci_earth,Climate change,2011,30033
sci_earth,Climate change,2012,36147
sci_earth,Climate change,2013,39359
sci_earth,Climate change,2014,43238
sci_earth,Climate change,2015,42872
sci_earth,Climate change,2016,47070
sci_earth,Climate change,2017,51114
sci_earth,Climate change,2018,54448
sci_earth,Climate change,2019,60887
sci_earth,Climate change,2020,69467
sci_earth,Climate change,2021,76902
sci_earth,Climate change,2022,83221
sci_earth,Climate change,2023,91254
sci_earth,Climate change,2024,98901
sci_earth,Climate change,2025,112968
sci_earth,Geomorphology,2000,177
sci_earth,Geomorphology,2001,242
sci_earth,Geomorphology,2002,262
sci_earth,Geomorphology,2003,318
sci_earth,Geomorphology,2004,279
sci_earth,Geomorphology,2005,408
sci_earth,Geomorphology,2006,420
sci_earth,Geomorphology,2007,513
sci_earth,Geomorphology,2008,524
sci_earth,Geomorphology,2009,522
sci_earth,Geomorphology,2010,619
sci_earth,Geomorphology,2011,616
sci_earth,Geomorphology,2012,716
sci_earth,Geomorphology,2013,1042
sci_earth,Geomorphology,2014,792
sci_earth,Geomorphology,2015,1462
sci_earth,Geomorphology,2016,803
sci_earth,Geomorphology,2017,983
sci_earth,Geomorphology,2018,940
sci_earth,Geomorphology,2019,925
sci_earth,Geomorphology,2020,1465
sci_earth,Geomorphology,2021,961
sci_earth,Geomorphology,2022,1358
sci_earth,Geomorphology,2023,835
sci_earth,Geomorphology,2024,959
sci_earth,Geomorphology,2025,1012
sci_earth,Meteorology,2000,723
sci_earth,Meteorology,2001,632
sci_earth,Meteorology,2002,680
sci_earth,Meteorology,2003,802
sci_earth,Meteorology,2004,860
sci_earth,Meteorology,2005,976
sci_earth,Meteorology,2006,741
sci_earth,Meteorology,2007,951
sci_earth,Meteorology,2008,1032
sci_earth,Meteorology,2009,978
sci_earth,Meteorology,2010,1018
sci_earth,Meteorology,2011,1106
sci_earth,Meteorology,2012,1347
sci_earth,Meteorology,2013,1312
sci_earth,Meteorology,2014,1237
sci_earth,Meteorology,2015,2034
sci_earth,Meteorology,2016,1775
sci_earth,Meteorology,2017,1477
sci_earth,Meteorology,2018,1474
sci_earth,Meteorology,2019,1670
sci_earth,Meteorology,2020,1428
sci_earth,Meteorology,2021,1515
sci_earth,Meteorology,2022,1556
sci_earth,Meteorology,2023,1806
sci_earth,Meteorology,2024,1548
sci_earth,Meteorology,2025,1997
sci_earth,Paleontology,2000,314
sci_earth,Paleontology,2001,324
sci_earth,Paleontology,2002,277
sci_earth,Paleontology,2003,312
sci_earth,Paleontology,2004,289
sci_earth,Paleontology,2005,280
sci_earth,Paleontology,2006,296
sci_earth,Paleontology,2007,355
sci_earth,Paleontology,2008,340
sci_earth,Paleontology,2009,343
sci_earth,Paleontology,2010,387
sci_earth,Paleontology,2011,349
sci_earth,Paleontology,2012,295
sci_earth,Paleontology,2013,323
sci_earth,Paleontology,2014,327
sci_earth,Paleontology,2015,336
sci_earth,Paleontology,2016,343
sci_earth,Paleontology,2017,365
sci_earth,Paleontology,2018,404
sci_earth,Paleontology,2019,464
sci_earth,Paleontology,2020,562
sci_earth,Paleontology,2021,467
sci_earth,Paleontology,2022,471
sci_earth,Paleontology,2023,753
sci_earth,Paleontology,2024,508
sci_earth,Paleontology,2025,672
sci_earth,Seismology,2000,106
sci_earth,Seismology,2001,84
sci_earth,Seismology,2002,145
sci_earth,Seismology,2003,268
sci_earth,Seismology,2004,155
sci_earth,Seismology,2005,120
sci_earth,Seismology,2006,80
sci_earth,Seismology,2007,186
sci_earth,Seismology,2008,164
sci_earth,Seismology,2009,162
sci_earth,Seismology,2010,185
sci_earth,Seismology,2011,158
sci_earth,Seismology,2012,290
sci_earth,Seismology,2013,419
sci_earth,Seismology,2014,249
sci_earth,Seismology,2015,320
sci_earth,Seismology,2016,296
sci_earth,Seismology,2017,304
sci_earth,Seismology,2018,374
sci_earth,Seismology,2019,438
sci_earth,Seismology,2020,490
sci_earth,Seismology,2021,397
sci_earth,Seismology,2022,410
sci_earth,Seismology,2023,338
sci_earth,Seismology,2024,676
sci_earth,Seismology,2025,588
sci_earth,Anthropocene,2001,1
